work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,"Mid level","Full time","Software Development Engineer",210300,USD,210300,US,100,US,Medium
2024,"Mid level","Full time","BI Analyst",151736,USD,151736,US,0,US,Medium
2024,"Senior level","Full time","Data Analyst",136856,USD,136856,US,0,US,Medium
2024,"Entry level","Full time","Data Operations Analyst",108098,USD,108098,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",495000,GBP,618750,GB,0,GB,Medium
2024,"Senior level","Full time","Software Engineer",186688,USD,186688,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",145745,USD,145745,US,0,US,Medium
2024,"Mid level","Full time","Machine Learning Engineer",161202,USD,161202,US,100,US,Medium
2024,"Senior level","Full time","Analytics Engineer",127905,USD,127905,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",197438,USD,197438,US,0,US,Medium
2024,"Senior level","Full time",Engineer,218300,USD,218300,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",201097,USD,201097,US,0,US,Medium
2024,"Senior level","Full time","Data Architect",216315,USD,216315,US,0,US,Medium
2024,"Mid level","Full time","Business Analyst",99473,USD,99473,US,0,US,Medium
2024,"Senior level","Full time","Data Analyst",106512,USD,106512,CA,0,CA,Medium
2024,"Senior level","Full time","Data Analyst",90535,USD,90535,CA,0,CA,Medium
2024,"Senior level","Full time","Software Engineer",129148,USD,129148,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",95665,USD,95665,US,0,US,Medium
2024,"Entry level","Full time","Research Associate",46794,GBP,58492,GB,0,GB,Medium
2024,"Senior level","Full time","BI Analyst",145430,USD,145430,US,100,US,Medium
2024,"Senior level","Full time","BI Analyst",85547,USD,85547,US,100,US,Medium
2024,"Senior level","Full time","Data Scientist",253198,USD,253198,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",135799,USD,135799,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",198853,USD,198853,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",107799,USD,107799,US,0,US,Medium
2024,"Senior level","Full time","Machine Learning Engineer",235008,USD,235008,US,0,US,Medium
2024,"Mid level","Full time","Software Developer",163825,USD,163825,US,100,US,Medium
2024,"Mid level","Full time","Software Developer",96367,USD,96367,US,100,US,Medium
2024,"Mid level","Full time","Data Engineer",118020,USD,118020,US,0,US,Medium
2024,"Mid level","Full time","Data Engineer",84580,USD,84580,US,0,US,Medium
2024,"Senior level","Full time",Engineer,212510,USD,212510,US,0,US,Medium
2024,"Senior level","Full time",Engineer,114428,USD,114428,US,0,US,Medium
2024,"Senior level","Full time","Solutions Architect",316300,USD,316300,US,100,US,Medium
2024,"Senior level","Full time","Solutions Architect",178900,USD,178900,US,100,US,Medium
2024,"Senior level","Full time","Data Engineer",204800,USD,204800,US,0,US,Medium
2024,"Senior level","Full time","Engineering Manager",336500,USD,336500,US,0,US,Medium
2024,"Senior level","Full time","Machine Learning Engineer",269833,USD,269833,US,0,US,Medium
2024,"Mid level","Full time","Data Strategy Manager",191300,USD,191300,US,0,US,Medium
2024,"Senior level","Full time","Data Governance Specialist",149656,USD,149656,US,0,US,Medium
2024,"Senior level","Full time","Data Governance Specialist",94702,USD,94702,US,0,US,Medium
2024,"Mid level","Full time","Statistical Programmer",84448,USD,84448,US,0,US,Medium
2024,"Senior level","Full time","Data Product Owner",139260,USD,139260,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",198650,USD,198650,US,0,US,Medium
2024,"Senior level","Full time","Data Governance Specialist",173279,USD,173279,US,0,US,Medium
2024,"Senior level","Full time","Data Governance Specialist",123771,USD,123771,US,0,US,Medium
2024,"Mid level","Full time","Data Analytics Specialist",72900,USD,72900,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",171102,USD,171102,US,0,US,Medium
2024,"Senior level","Full time","Data Product Owner",212124,USD,212124,US,0,US,Medium
2024,"Senior level","Full time","Data Product Owner",127274,USD,127274,US,0,US,Medium
2024,"Senior level","Full time",Engineer,55320,GBP,69150,GB,0,GB,Medium
2024,"Entry level","Full time","Data Analyst",71864,USD,71864,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",225700,USD,225700,CA,0,CA,Medium
2024,"Mid level","Full time","Machine Learning Engineer",142563,USD,142563,US,0,US,Medium
2024,"Mid level","Full time","Data Manager",114285,USD,114285,US,0,US,Medium
2024,"Mid level","Full time","Data Manager",73730,USD,73730,US,0,US,Medium
2024,"Senior level","Full time","Machine Learning Engineer",283300,USD,283300,US,0,US,Medium
2024,"Senior level","Full time","Product Manager",93869,EUR,104298,ES,100,ES,Medium
2024,"Senior level","Full time","Product Manager",78224,EUR,86915,ES,100,ES,Medium
2024,"Senior level","Full time","Product Manager",109757,EUR,121952,DE,100,DE,Medium
2024,"Senior level","Full time","Product Manager",101809,GBP,127261,GB,100,GB,Medium
2024,"Senior level","Full time","Product Manager",84841,GBP,106051,GB,100,GB,Medium
2024,"Mid level","Full time",Associate,187110,USD,187110,US,0,US,Medium
2024,"Mid level","Full time",Associate,142560,USD,142560,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",145307,USD,145307,US,0,US,Medium
2024,"Mid level","Full time","Data Analyst",97204,USD,97204,US,0,US,Medium
2024,"Senior level","Full time","Analytics Engineer",146700,USD,146700,US,0,US,Medium
2024,"Senior level","Full time",Manager,283750,USD,283750,US,0,US,Medium
2024,"Senior level","Full time",Manager,136125,USD,136125,US,0,US,Medium
2024,"Entry level","Full time","Data Analyst",77159,USD,77159,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",155520,USD,155520,US,0,US,Medium
2024,"Mid level","Full time",Engineer,160524,USD,160524,US,0,US,Medium
2024,"Senior level","Full time","Machine Learning Manager",298800,USD,298800,US,0,US,Medium
2024,"Expert Level","Full time","Director of Machine Learning",325600,USD,325600,US,0,US,Medium
2024,"Senior level","Full time","Applied Scientist",240900,USD,240900,US,0,US,Medium
2024,"Senior level","Full time","Applied Scientist",186150,USD,186150,US,0,US,Medium
2024,"Mid level","Full time",Manager,186360,USD,186360,US,0,US,Medium
2024,"Mid level","Full time",Manager,124240,USD,124240,US,0,US,Medium
2024,"Mid level","Full time",Manager,153175,USD,153175,US,0,US,Medium
2024,"Mid level","Full time",Manager,83550,USD,83550,US,0,US,Medium
2024,"Mid level","Full time",Engineer,184808,USD,184808,US,100,US,Medium
2024,"Mid level","Full time",Consultant,100450,USD,100450,US,0,US,Medium
2024,"Mid level","Full time","Business Intelligence Developer",133744,USD,133744,US,0,US,Medium
2024,"Mid level","Full time","Business Intelligence Developer",83595,USD,83595,US,0,US,Medium
2024,"Entry level","Full time","Business Analyst",145530,USD,145530,US,0,US,Medium
2024,"Mid level","Full time","Data Engineer",131651,USD,131651,US,0,US,Medium
2024,"Entry level","Full time","Research Scientist",532000,USD,532000,US,0,US,Medium
2024,"Senior level","Full time","Research Scientist",185834,USD,185834,US,0,US,Medium
2024,"Mid level","Full time","Research Scientist",159668,USD,159668,US,100,US,Medium
2024,"Senior level","Full time","Data Analyst",116690,USD,116690,US,0,US,Medium
2024,"Senior level","Full time","Data Analyst",96880,USD,96880,US,0,US,Medium
2024,"Senior level","Full time",Engineer,174158,USD,174158,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",161612,USD,161612,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",132604,USD,132604,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",173430,USD,173430,US,0,US,Medium
2024,"Senior level","Full time","Software Engineer",244950,USD,244950,US,0,US,Medium
2024,"Senior level","Full time",Engineer,265324,USD,265324,US,0,US,Medium
2024,"Senior level","Full time",Engineer,188427,USD,188427,US,0,US,Medium
2024,"Mid level","Full time","Software Developer",243922,USD,243922,US,0,US,Medium
2024,"Mid level","Full time","Software Developer",146058,USD,146058,US,0,US,Medium
2024,"Senior level","Full time","Research Scientist",192986,USD,192986,US,0,US,Medium
2024,"Senior level","Full time","Research Engineer",416100,USD,416100,US,0,US,Medium
2024,"Senior level","Full time","Research Engineer",164160,USD,164160,US,0,US,Medium
2024,"Mid level","Full time",Engineer,96050,USD,96050,US,0,US,Medium
2024,"Expert Level","Full time","Data Engineer",368400,USD,368400,US,0,US,Medium
2024,"Expert Level","Full time","Data Engineer",245600,USD,245600,US,0,US,Medium
2024,"Senior level","Full time","Security Engineer",224034,USD,224034,US,100,US,Medium
2024,"Senior level","Full time","Security Engineer",183301,USD,183301,US,100,US,Medium
2024,"Senior level","Full time",Manager,275652,USD,275652,US,0,US,Medium
2024,"Senior level","Full time",Manager,141360,USD,141360,US,0,US,Medium
2024,"Senior level","Full time",Manager,302800,USD,302800,US,0,US,Medium
2024,"Senior level","Full time",Manager,223644,USD,223644,US,0,US,Medium
2024,"Mid level","Full time",Manager,73080,USD,73080,US,100,US,Medium
2024,"Mid level","Full time",Manager,95333,USD,95333,US,100,US,Medium
2024,"Senior level","Full time","Data Engineer",227423,USD,227423,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",175644,USD,175644,US,0,US,Medium
2024,"Senior level","Full time","Research Scientist",179708,USD,179708,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",181700,USD,181700,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",131061,USD,131061,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",167111,USD,167111,US,0,US,Medium
2024,"Senior level","Full time","Analytics Engineer",164050,USD,164050,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",271033,USD,271033,CA,0,CA,Medium
2024,"Senior level","Full time","Data Scientist",184796,USD,184796,CA,0,CA,Medium
2024,"Mid level","Full time","Data Scientist",102858,USD,102858,US,100,US,Medium
2024,"Mid level","Full time","Data Scientist",68552,USD,68552,US,100,US,Medium
2024,"Senior level","Full time","Data Scientist",147645,USD,147645,US,0,US,Medium
2024,"Senior level","Full time","Business Intelligence Developer",151034,USD,151034,US,0,US,Medium
2024,"Senior level","Full time","Business Intelligence Developer",91536,USD,91536,US,0,US,Medium
2024,"Expert Level","Full time","Data Engineer",265500,USD,265500,US,0,US,Medium
2024,"Senior level","Full time","Applied Scientist",304200,USD,304200,US,0,US,Medium
2024,"Senior level","Full time","Machine Learning Engineer",295194,USD,295194,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",133896,USD,133896,US,0,US,Medium
2024,"Mid level","Full time","Machine Learning Engineer",210672,USD,210672,US,0,US,Medium
2024,"Senior level","Full time","Data Analyst",34320,USD,34320,CA,0,CA,Medium
2024,"Senior level","Full time","Data Scientist",242650,USD,242650,US,100,US,Medium
2024,"Mid level","Full time","Data Scientist",164509,USD,164509,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",204644,USD,204644,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",90880,USD,90880,US,0,US,Medium
2024,"Mid level","Full time","Data Manager",51283,GBP,64103,GB,0,GB,Medium
2024,"Senior level","Full time","Software Engineer",323900,USD,323900,US,0,US,Medium
2024,"Mid level","Full time","Engineering Manager",276073,USD,276073,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",192780,USD,192780,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",151463,USD,151463,US,100,US,Medium
2024,"Senior level","Full time","Data Engineer",87780,USD,87780,US,100,US,Medium
2024,"Entry level","Full time","Business Analyst",128356,USD,128356,US,0,US,Medium
2024,"Entry level","Full time","Business Analyst",120037,USD,120037,US,0,US,Medium
2024,"Senior level","Full time","Data Analyst",126350,USD,126350,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",162884,USD,162884,US,0,US,Medium
2024,"Entry level","Full time","Data Analyst",83375,USD,83375,US,100,US,Medium
2024,"Senior level","Full time","Software Engineer",206600,USD,206600,US,100,US,Medium
2024,"Mid level","Full time","Fullstack Engineer",107712,USD,107712,US,100,US,Medium
2024,"Mid level","Full time","Product Manager",141588,USD,141588,US,0,US,Medium
2024,"Mid level","Full time","Product Manager",227240,USD,227240,CA,0,CA,Medium
2024,"Mid level","Full time","Product Manager",379620,USD,379620,US,0,US,Medium
2024,"Entry level","Full time","Data Analyst",97375,USD,97375,US,0,US,Medium
2024,"Senior level","Full time","Data Analyst",235310,USD,235310,US,0,US,Medium
2024,"Mid level","Full time",Associate,104261,USD,104261,US,0,US,Medium
2024,"Mid level","Full time",Associate,76857,USD,76857,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",185849,USD,185849,US,0,US,Medium
2024,"Mid level","Full time","Data Scientist",158755,USD,158755,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",459000,USD,459000,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",178000,CAD,136923,CA,0,CA,Medium
2024,"Senior level","Full time","Analytics Engineer",183621,USD,183621,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",235495,USD,235495,US,0,US,Medium
2024,"Senior level","Full time","Data Scientist",272290,USD,272290,US,100,US,Medium
2024,"Senior level","Full time","Data Scientist",169374,USD,169374,US,100,US,Medium
2024,"Senior level","Full time","Machine Learning Engineer",167047,USD,167047,US,100,US,Medium
2024,"Senior level","Full time","Software Engineer",180360,USD,180360,US,100,US,Medium
2024,"Expert Level","Full time","Head of Data",402500,USD,402500,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",206400,USD,206400,US,0,US,Medium
2024,"Expert Level","Full time","Data Engineer",394000,USD,394000,US,100,US,Medium
2024,"Senior level","Full time","Data Engineer",226750,USD,226750,MX,0,MX,Medium
2024,"Mid level","Full time","Engineering Manager",229461,USD,229461,US,0,US,Medium
2024,"Mid level","Full time","Engineering Manager",166881,USD,166881,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",118724,USD,118724,CA,100,CA,Medium
2024,"Mid level","Full time","Software Engineer",96091,USD,96091,CA,100,CA,Medium
2024,"Senior level","Full time","Software Development Engineer",238448,USD,238448,US,0,US,Medium
2024,"Senior level","Full time","Product Manager",260586,USD,260586,US,0,US,Medium
2024,"Senior level","Full time","Product Manager",177672,USD,177672,US,0,US,Medium
2024,"Entry level","Full time","Research Engineer",176239,USD,176239,US,0,US,Medium
2024,"Entry level","Full time","Research Engineer",120016,USD,120016,US,0,US,Medium
2024,"Senior level","Full time","Data Analyst",150250,USD,150250,US,0,US,Medium
2024,"Senior level","Full time","Data Analyst",113734,USD,113734,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",141949,USD,141949,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",113559,USD,113559,US,0,US,Medium
2024,"Mid level","Full time","Data Engineer",49080,GBP,61350,GB,0,GB,Medium
2024,"Entry level","Full time","Data Analyst",76218,USD,76218,US,0,US,Medium
2024,"Entry level","Full time","Data Analyst",50812,USD,50812,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",106600,USD,106600,US,0,US,Medium
2024,"Mid level","Full time","Software Engineer",184379,USD,184379,US,0,US,Medium
2024,"Senior level","Full time","Data Analyst",156510,USD,156510,US,0,US,Medium
2024,"Senior level","Full time","Applied Scientist",246640,USD,246640,US,0,US,Medium
2024,"Senior level","Full time","Machine Learning Engineer",330764,USD,330764,US,0,US,Medium
2024,"Senior level","Full time","Machine Learning Engineer",133843,USD,133843,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",148658,USD,148658,US,0,US,Medium
2024,"Mid level","Full time","Engineering Manager",529200,USD,529200,US,0,US,Medium
2024,"Mid level","Full time","Engineering Manager",245520,USD,245520,US,0,US,Medium
2024,"Senior level","Full time","Software Development Engineer",141107,USD,141107,US,0,US,Medium
2024,"Mid level","Full time","Machine Learning Engineer",186915,USD,186915,US,0,US,Medium
2024,"Senior level","Full time","Machine Learning Engineer",205364,USD,205364,US,0,US,Medium
2024,"Senior level","Full time","Data Engineer",180835,USD,180835,US,100,US,Medium
2024,"Expert Level","Full time","Data Engineer",239662,USD,239662,US,100,US,Medium
2024,"Expert Level","Full time","Data Engineer",143858,USD,143858,US,100,US,Medium
2024,"Mid level","Full time","Data Analyst",197412,USD,197412,US,0,US,Medium
